"date","time","size","version","os","country","ip_id"
"2015-05-30","02:06:01",14616,"3.1.1","win","CN",1
"2015-05-30","02:06:50",14617,"3.1.2","src","CN",2
"2015-05-30","02:06:49",14616,"3.1.0","src","CN",1
"2015-05-30","02:11:21",5308232,"3.2.0","win","JP",3
"2015-05-30","02:12:10",64981306,"3.2.0","win","US",4
"2015-05-30","02:13:40",64981317,"3.2.0","win","AR",5
"2015-05-30","08:11:16",46720,"3.2.0","win","CN",6
"2015-05-30","08:12:16",64981317,"3.2.0","win","UA",7
"2015-05-30","08:12:53",110960,"3.2.0","win","CN",8
"2015-05-30","08:14:30",64981317,"3.2.0","win","SG",9
"2015-05-30","08:14:40",45792,"3.2.0","win","CN",10
"2015-05-30","08:15:00",388360,"3.2.0","win","KR",11
"2015-05-30","08:15:08",14616,"3.1.3","win","CN",12
"2015-05-30","08:16:50",19628780,"3.2.0","win","CN",13
"2015-05-30","08:17:18",46720,"3.1.3","win","CN",12
"2015-05-30","08:18:47",64981320,"3.2.0","win","IN",14
"2015-05-30","08:18:40",64981317,"3.2.0","win","KR",15
"2015-05-30","08:19:30",72568685,"3.2.0","osx","JP",16
"2015-05-30","08:19:25",46468,"3.1.3","win","CN",12
"2015-05-30","08:19:14",14616,"3.1.1","win","CN",1
"2015-05-30","08:20:14",3666587,"3.2.0","src","IN",17
"2015-05-30","13:10:52",72568675,"3.2.0","osx","AT",18
"2015-05-30","13:11:12",14616,"3.0.2","win","CN",1
"2015-05-30","13:10:48",64981317,"3.2.0","win","BR",19
"2015-05-30","13:11:35",64981312,"3.2.0","win","CN",20
"2015-05-30","13:11:52",1762732,"3.2.0","win","NO",21
"2015-05-30","13:13:35",29125454,"3.2.0","src","ID",22
"2015-05-30","13:13:18",14616,"3.1.2","src","CN",23
"2015-05-30","13:13:30",64981317,"3.2.0","win","TW",24
"2015-05-30","13:14:08",64981317,"3.2.0","win","US",25
"2015-05-30","13:14:00",57920,"3.2.0","win","CN",26
"2015-05-30","13:14:05",64981320,"3.2.0","win","BR",27
"2015-05-30","13:14:18",72568681,"3.2.0","osx","OM",28
"2015-05-30","13:13:59",14616,"3.2.0","win","CN",29
"2015-05-30","13:16:35",14616,"3.1.0","src","CN",30
"2015-05-30","13:17:04",72568685,"3.2.0","osx","IN",31
"2015-05-30","13:17:15",64981321,"3.2.0","win","ID",32
"2015-05-30","13:18:47",64981312,"3.2.0","win","DE",33
"2015-05-30","21:38:28",64981321,"3.2.0","win","KE",34
"2015-05-30","21:38:17",5600946,"3.2.0","win","JP",35
"2015-05-30","21:37:56",46720,"3.1.3","win","CN",12
"2015-05-30","21:38:21",29213140,"3.2.0","win","TW",36
"2015-05-30","21:39:49",13168,"3.1.2","src","CN",37
"2015-05-30","21:38:21",23060700,"3.2.0","win","TW",36
"2015-05-30","21:41:11",64981317,"3.2.0","win","BE",38
"2015-05-30","21:38:15",14616,"2.14.1","win","CN",37
"2015-05-30","21:41:37",60588,"3.1.2","src","CN",39
"2015-05-30","21:37:28",14616,"3.2.0","win","CN",40
"2015-05-30","21:43:22",14616,"3.0.2","win","CN",1
"2015-05-30","21:43:18",14617,"3.0.2","win","CN",1
"2015-05-30","00:57:11",64981317,"3.2.0","win","KR",41
"2015-05-30","00:57:13",14616,"3.1.3","win","CN",42
"2015-05-30","00:59:59",58400,"3.2.0","win","DO",43
"2015-05-30","15:11:14",64981320,"3.2.0","win","BR",44
"2015-05-30","15:11:56",83809,"3.2.0","win","CN",45
"2015-05-30","15:12:09",2292213,"3.2.0","win","CN",45
"2015-05-30","15:12:09",1676044,"3.2.0","win","CN",45
"2015-05-30","15:12:04",64981320,"3.2.0","win","US",46
"2015-05-30","15:12:09",1902420,"3.2.0","win","CN",45
"2015-05-30","15:14:06",14616,"2.14.1","win","CN",37
"2015-05-30","15:15:42",16827960,"3.2.0","win","PL",47
"2015-05-30","15:15:29",14097760,"3.2.0","win","PL",47
"2015-05-30","15:16:54",64981321,"3.2.0","win","UA",48
"2015-05-30","15:17:20",17517,"3.0.1","src","KR",49
"2015-05-30","15:18:44",64981320,"3.2.0","win","US",50
"2015-05-30","15:20:48",64981320,"3.2.0","win","PL",51
"2015-05-30","15:20:56",72568684,"3.2.0","osx","GB",52
"2015-05-30","15:21:05",64981320,"3.2.0","win","KR",53
"2015-05-30","15:21:48",64981320,"3.2.0","win","LT",54
"2015-05-30","12:30:19",72568675,"3.2.0","osx","US",55
"2015-05-30","12:30:05",45794,"3.1.3","win","CN",56
"2015-05-30","12:31:10",14617,"3.2.0","win","CN",57
"2015-05-30","12:30:53",14616,"3.1.1","win","CN",1
"2015-05-30","12:31:38",46468,"3.1.3","win","CN",58
"2015-05-30","12:32:49",14616,"3.2.0","win","VN",59
"2015-05-30","12:34:31",80640,"3.2.0","win","CN",60
"2015-05-30","12:34:42",3345120,"3.2.0","win","CN",60
"2015-05-30","12:34:42",3210694,"3.2.0","win","CN",60
"2015-05-30","12:35:16",64981317,"3.2.0","win","GB",61
"2015-05-30","12:35:04",45794,"3.1.3","win","CN",62
"2015-05-30","12:36:11",78840,"3.2.0","win","IL",63
"2015-05-30","12:36:07",14616,"3.2.0","win","CN",40
"2015-05-30","12:36:12",6438600,"3.2.0","win","US",64
"2015-05-30","12:36:47",64981320,"3.2.0","win","US",64
"2015-05-30","12:37:44",14617,"3.0.2","win","CN",1
"2015-05-30","12:38:48",14617,"3.1.2","src","CN",65
"2015-05-30","11:00:02",72568675,"3.2.0","osx","PL",66
"2015-05-30","11:01:00",14616,"3.2.0","win","CN",57
"2015-05-30","08:38:47",64981321,"3.2.0","win","KR",67
"2015-05-30","08:39:26",14617,"2.14.1","win","CN",37
"2015-05-30","08:40:38",72568681,"3.2.0","osx","GR",68
"2015-05-30","08:40:34",58400,"3.2.0","win","CN",69
"2015-05-30","08:40:35",58400,"3.2.0","win","CN",69
"2015-05-30","08:40:35",58400,"3.2.0","win","CN",69
"2015-05-30","08:40:35",62544,"3.2.0","win","CN",69
"2015-05-30","08:42:11",14616,"2.14.1","win","CN",37
"2015-05-30","08:42:20",46720,"3.2.0","win","CN",6
"2015-05-30","08:39:31",29125454,"3.2.0","src","US",70
"2015-05-30","08:44:19",4115507,"3.2.0","win","DE",71
"2015-05-30","08:44:03",45795,"3.1.3","win","CN",72
"2015-05-30","08:44:40",64981320,"3.2.0","win","DE",71
"2015-05-30","08:45:47",540200,"3.2.0","win","IN",73
"2015-05-30","08:46:26",46720,"3.2.0","win","CN",74
"2015-05-30","08:45:46",46469,"3.2.0","win","CN",75
"2015-05-30","08:50:31",14616,"3.1.1","win","CN",1
"2015-05-30","08:49:51",64981320,"3.2.0","win","DE",76
"2015-05-30","05:16:23",14617,"3.1.0","src","CN",1
"2015-05-30","05:16:48",14616,"3.1.3","win","CN",12
"2015-05-30","05:18:18",64981317,"3.2.0","win","HK",77
"2015-05-30","05:19:00",14616,"3.1.3","win","CN",12
"2015-05-30","05:18:58",14617,"3.1.3","win","CN",78
"2015-05-30","05:20:58",319685,"3.2.0","win","IN",79
"2015-05-30","05:21:00",14616,"3.1.3","src","CN",80
"2015-05-30","05:21:06",14616,"3.1.3","win","CN",12
"2015-05-30","05:21:06",14616,"3.1.2","src","CN",37
"2015-05-30","05:21:02",14616,"3.1.3","win","CN",81
"2015-05-30","05:21:06",14616,"2.14.1","win","CN",37
"2015-05-30","05:22:57",14616,"3.1.2","src","GB",82
"2015-05-30","05:24:03",66835,"3.2.0","win","IL",83
"2015-05-30","05:24:07",109267,"3.2.0","win","IL",83
"2015-05-30","05:25:17",9127987,"3.2.0","win","JP",84
"2015-05-30","05:25:33",382272,"3.2.0","win","CN",85
"2015-05-30","06:07:34",14616,"3.1.3","win","CN",58
"2015-05-30","06:07:01",1584,"3.1.3","win","CN",56
"2015-05-30","06:07:09",72568681,"3.2.0","osx","BE",86
"2015-05-30","06:08:07",14616,"3.1.2","src","CN",65
