"date","time","size","version","os","country","ip_id"
"2015-06-16","01:06:43",14617,"3.1.2","src","CN",1
"2015-06-16","01:07:34",14616,"3.1.0","src","CN",2
"2015-06-16","01:07:03",14616,"3.2.0","win","CN",3
"2015-06-16","01:08:14",64981321,"3.2.0","win","MX",4
"2015-06-16","01:08:16",14616,"3.1.3","win","CN",5
"2015-06-16","01:09:04",64981317,"3.2.0","win","US",6
"2015-06-16","01:08:36",34888,"3.0.2","win","CN",2
"2015-06-16","01:08:29",64981316,"3.2.0","win","KR",7
"2015-06-16","01:09:42",64981317,"3.2.0","win","US",8
"2015-06-16","01:10:40",18424273,"2.9.0","src","CN",9
"2015-06-16","01:10:28",192057,"3.2.0","win","CN",10
"2015-06-16","01:10:38",14616,"3.1.1","win","CN",2
"2015-06-16","01:11:12",872640,"3.2.0","win","CN",11
"2015-06-16","01:11:12",931680,"3.2.0","win","CN",11
"2015-06-16","01:11:12",1093500,"3.2.0","win","CN",11
"2015-06-16","01:11:12",1075680,"3.2.0","win","CN",11
"2015-06-16","01:12:38",64981321,"3.2.0","win","NZ",12
"2015-06-16","01:13:09",476000,"3.2.0","win","EG",13
"2015-06-16","01:13:26",548396,"3.2.0","win","CN",14
"2015-06-16","01:13:55",64981320,"3.2.0","win","BR",15
"2015-06-16","01:15:02",64981320,"3.2.0","win","CA",16
"2015-06-16","01:15:29",3944595,"3.2.0","win","IN",17
"2015-06-16","01:15:57",14616,"3.0.2","src","CN",18
"2015-06-16","01:16:19",57040658,"3.1.3","win","US",19
"2015-06-16","01:16:10",43577,"3.0.2","src","CN",20
"2015-06-16","01:16:26",14617,"3.1.3","win","CN",21
"2015-06-16","20:06:17",64981321,"3.2.0","win","BY",22
"2015-06-16","20:06:26",64981317,"3.2.0","win","US",23
"2015-06-16","20:05:23",37785,"2.14.1","win","CN",18
"2015-06-16","20:07:57",14616,"3.1.3","win","CN",24
"2015-06-16","20:07:28",64981320,"3.2.0","win","CA",25
"2015-06-16","20:09:09",64981312,"3.2.0","win","US",26
"2015-06-16","20:09:21",39224360,"3.2.0","win","CL",27
"2015-06-16","20:09:24",6235660,"3.2.0","win","KE",28
"2015-06-16","20:09:19",64981317,"3.2.0","win","RU",29
"2015-06-16","20:09:41",64981317,"3.2.0","win","RU",30
"2015-06-16","20:09:56",64981317,"3.2.0","win","US",31
"2015-06-16","20:08:22",14616,"3.1.2","src","CN",1
"2015-06-16","20:10:22",64981319,"3.2.0","win","CL",32
"2015-06-16","20:10:57",64981321,"3.2.0","win","US",33
"2015-06-16","20:11:01",121719,"3.2.0","win","US",34
"2015-06-16","20:12:04",14616,"3.1.3","win","CN",24
"2015-06-16","20:11:21",14616,"3.1.3","win","CN",5
"2015-06-16","20:12:28",64981312,"3.2.0","win","US",35
"2015-06-16","20:12:58",532680,"3.2.0","win","IT",36
"2015-06-16","20:12:26",14617,"3.1.2","src","CN",37
"2015-06-16","20:10:35",46467,"3.2.0","win","CN",38
"2015-06-16","20:14:46",29125454,"3.2.0","src","PE",39
"2015-06-16","20:12:57",46720,"3.2.0","win","CN",3
"2015-06-16","20:13:48",46720,"3.2.0","win","CN",40
"2015-06-16","20:15:36",64981320,"3.2.0","win","DE",41
"2015-06-16","20:15:38",64981317,"3.2.0","win","US",42
"2015-06-16","23:25:00",64981317,"3.2.0","win","US",43
"2015-06-16","23:25:58",14616,"3.2.0","win","VN",44
"2015-06-16","23:26:57",64981319,"3.2.0","win","PE",45
"2015-06-16","23:29:30",64981317,"3.2.0","win","US",46
"2015-06-16","23:32:10",64981317,"3.2.0","win","FR",47
"2015-06-16","23:33:02",64981321,"3.2.0","win","US",48
"2015-06-16","11:47:02",17514301,"3.2.0","win","FR",49
"2015-06-16","11:47:38",64981317,"3.2.0","win","FR",50
"2015-06-16","11:48:07",34494920,"3.2.0","win","US",51
"2015-06-16","11:48:46",1982312,"3.2.0","win","NO",52
"2015-06-16","11:48:32",14616,"3.0.2","src","CN",18
"2015-06-16","11:48:07",64981317,"3.2.0","win","US",53
"2015-06-16","11:49:32",115200,"3.2.0","win","CN",54
"2015-06-16","11:50:09",28943404,"3.1.3","src","FR",55
"2015-06-16","11:50:40",64981320,"3.2.0","win","GB",56
"2015-06-16","11:51:10",64981320,"3.2.0","win","FR",50
"2015-06-16","11:51:42",64981319,"3.2.0","win","FR",49
"2015-06-16","11:51:34",28943412,"3.1.3","src","FR",55
"2015-06-16","11:53:20",31992,"3.1.2","src","CN",18
"2015-06-16","11:53:49",14617,"2.14.1","win","CN",18
"2015-06-16","11:53:44",64981321,"3.2.0","win","DE",57
"2015-06-16","11:54:05",64981320,"3.2.0","win","FR",50
"2015-06-16","11:53:54",28943413,"3.1.3","src","FR",55
"2015-06-16","11:54:33",64981321,"3.2.0","win","FR",58
"2015-06-16","11:55:18",72568675,"3.2.0","osx","CH",59
"2015-06-16","18:18:54",72568681,"3.2.0","osx","US",60
"2015-06-16","18:19:03",42129,"3.0.2","win","CN",2
"2015-06-16","18:19:30",57920,"3.1.3","win","CN",24
"2015-06-16","18:19:00",14616,"3.1.1","win","CN",2
"2015-06-16","18:19:32",72568681,"3.2.0","osx","US",61
"2015-06-16","18:20:33",64981320,"3.2.0","win","PT",62
"2015-06-16","18:21:06",64981317,"3.2.0","win","US",63
"2015-06-16","18:21:30",64981317,"3.2.0","win","US",64
"2015-06-16","18:21:18",64981320,"3.2.0","win","CA",65
"2015-06-16","18:21:15",64981320,"3.2.0","win","US",66
"2015-06-16","18:21:31",57920,"3.2.0","win","CN",67
"2015-06-16","18:15:10",38574924,"2.11.1","osx","US",68
"2015-06-16","18:22:01",64981317,"3.2.0","win","BR",69
"2015-06-16","18:21:37",21856,"3.1.3","win","CN",70
"2015-06-16","18:21:31",46468,"3.2.0","win","CN",71
"2015-06-16","18:23:24",72568681,"3.2.0","osx","US",72
"2015-06-16","18:23:32",64981321,"3.2.0","win","BR",73
"2015-06-16","18:24:04",64981317,"3.2.0","win","GR",74
"2015-06-16","18:24:32",64981317,"3.2.0","win","NL",75
"2015-06-16","18:24:53",64981317,"3.2.0","win","ES",76
