"date","time","size","version","os","country","ip_id"
"2015-06-13","00:26:57",2335680,"3.2.0","win","CN",1
"2015-06-13","00:26:57",691200,"3.2.0","win","CN",1
"2015-06-13","00:28:45",31992,"3.2.0","win","CN",2
"2015-06-13","00:26:57",640800,"3.2.0","win","CN",1
"2015-06-13","00:27:35",14616,"3.1.1","win","CN",3
"2015-06-13","00:29:05",14616,"3.0.2","win","CN",3
"2015-06-13","00:28:47",14616,"3.1.3","win","CN",4
"2015-06-13","00:29:19",46240,"3.1.2","src","CN",5
"2015-06-13","00:34:05",72568675,"3.2.0","osx","US",6
"2015-06-13","00:36:49",64981321,"3.2.0","win","US",7
"2015-06-13","00:36:38",14617,"3.1.3","win","CN",8
"2015-06-13","00:37:28",14616,"3.0.2","src","CN",9
"2015-06-13","00:58:17",72568681,"3.2.0","osx","US",10
"2015-06-13","00:58:47",33440,"3.2.0","win","CN",2
"2015-06-13","00:57:37",14616,"3.1.1","win","CN",3
"2015-06-13","00:59:06",14616,"3.0.2","win","CN",3
"2015-06-13","00:58:47",14616,"3.1.3","win","CN",4
"2015-06-13","00:59:49",64981317,"3.2.0","win","US",11
"2015-06-13","00:59:52",69504,"3.2.0","win","US",12
"2015-06-13","00:00:40",72568681,"3.2.0","osx","CA",13
"2015-06-13","00:02:04",64981317,"3.2.0","win","GB",14
"2015-06-13","00:02:57",10752240,"3.1.3","osx","US",15
"2015-06-13","00:02:27",46720,"3.1.3","win","CN",8
"2015-06-13","00:06:02",72568684,"3.2.0","osx","CA",16
"2015-06-13","00:05:48",64981317,"3.2.0","win","CA",17
"2015-06-13","00:06:09",33440,"3.2.0","win","CN",18
"2015-06-13","00:06:23",14616,"3.2.0","win","CN",19
"2015-06-13","00:19:26",64981317,"3.2.0","win","US",20
"2015-06-13","00:19:54",64981317,"3.2.0","win","PE",21
"2015-06-13","00:17:58",14616,"3.1.3","osx","CZ",22
"2015-06-13","00:19:42",14616,"3.2.0","win","CN",23
"2015-06-13","00:19:54",14616,"3.1.0","src","CN",3
"2015-06-13","00:20:50",14616,"3.2.0","win","VN",24
"2015-06-13","00:20:13",14616,"3.1.2","src","CN",25
"2015-06-13","00:26:41",46720,"3.2.0","win","CN",26
"2015-06-13","00:26:57",659520,"3.2.0","win","CN",1
"2015-06-13","00:49:22",64981317,"3.2.0","win","DE",27
"2015-06-13","00:49:44",14616,"3.2.0","win","CN",23
"2015-06-13","00:49:21",303680,"3.2.0","win","CN",28
"2015-06-13","00:49:54",14616,"3.1.0","src","CN",3
"2015-06-13","00:50:19",72568681,"3.2.0","osx","US",29
"2015-06-13","00:49:11",15239480,"3.2.0","win","CN",28
"2015-06-13","00:50:17",14616,"3.1.2","src","CN",25
"2015-06-13","00:50:32",57097900,"3.1.3","win","US",7
"2015-06-13","00:50:50",46336,"3.2.0","win","VN",24
"2015-06-13","00:53:19",72568681,"3.2.0","osx","US",30
"2015-06-13","00:54:33",64981317,"3.2.0","win","US",31
"2015-06-13","00:07:25",14616,"3.0.2","src","CN",9
"2015-06-13","00:07:36",46720,"3.1.3","win","CN",32
"2015-06-13","00:08:15",64981317,"3.2.0","win","AU",33
"2015-06-13","00:11:39",72568681,"3.2.0","osx","VE",34
"2015-06-13","00:12:43",14616,"3.1.2","src","CN",9
"2015-06-13","00:14:11",14616,"2.14.1","win","CN",9
"2015-06-13","00:13:56",31992,"3.1.3","win","CZ",22
"2015-06-13","00:39:56",47428026,"2.12.0","osx","US",35
"2015-06-13","00:41:57",64981317,"3.2.0","win","US",36
"2015-06-13","00:42:47",64981312,"3.2.0","win","IN",37
"2015-06-13","00:42:45",14616,"3.1.2","src","CN",9
"2015-06-13","00:45:01",64981312,"3.2.0","win","MX",38
"2015-06-13","00:44:13",14616,"2.14.1","win","CN",9
"2015-06-13","01:37:59",3084584,"3.2.0","win","CN",39
"2015-06-13","01:37:32",14616,"3.0.2","src","CN",9
"2015-06-13","01:38:22",132132,"3.2.0","win","CN",39
"2015-06-13","01:37:32",46720,"3.1.2","src","CN",40
"2015-06-13","01:39:06",64981317,"3.2.0","win","CL",41
"2015-06-13","01:43:20",64981317,"3.2.0","win","SR",42
"2015-06-13","01:42:50",14616,"3.1.2","src","CN",9
"2015-06-13","01:44:34",14616,"3.1.3","win","CN",43
"2015-06-13","01:44:13",14616,"3.1.3","win","CN",8
"2015-06-13","01:44:16",14616,"2.14.1","win","CN",9
