"date","time","size","version","os","country","ip_id"
"2015-05-03","00:14:25",14616,"3.1.3","src","CN",1
"2015-05-03","00:16:11",64981321,"3.2.0","win","MX",2
"2015-05-03","00:17:37",64981317,"3.2.0","win","US",3
"2015-05-03","00:18:07",5629697,"3.2.0","win","CN",4
"2015-05-03","00:17:59",541465,"3.2.0","win","CN",4
"2015-05-03","00:18:07",9851537,"3.2.0","win","CN",4
"2015-05-03","00:19:12",57097900,"3.1.3","win","US",5
"2015-05-03","00:20:48",29125448,"3.2.0","src","US",6
"2015-05-03","00:21:23",64981317,"3.2.0","win","CA",7
"2015-05-03","00:20:51",64981311,"3.2.0","win","AU",8
"2015-05-03","00:22:47",46720,"3.1.2","src","CN",9
"2015-05-03","00:04:23",64981317,"3.2.0","win","US",10
"2015-05-03","00:05:52",14617,"3.1.3","src","CN",11
"2015-05-03","00:06:08",124664,"3.1.3","win","CZ",12
"2015-05-03","00:06:19",14616,"3.2.0","win","CN",13
"2015-05-03","00:06:17",14616,"3.1.3","win","CN",14
"2015-05-03","00:08:59",14616,"3.1.3","osx","CZ",12
"2015-05-03","00:10:22",14616,"3.2.0","win","CN",15
"2015-05-03","00:09:49",14616,"3.2.0","win","CN",16
"2015-05-03","00:11:45",64977884,"3.2.0rc","win","RU",17
"2015-05-03","00:12:49",72568681,"3.2.0","osx","NZ",18
"2015-05-03","00:44:26",14616,"3.1.3","src","CN",1
"2015-05-03","00:46:14",64981321,"3.2.0","win","US",19
"2015-05-03","00:46:36",64981317,"3.2.0","win","TW",20
"2015-05-03","00:52:26",8805083,"3.2.0","win","JP",21
"2015-05-03","00:01:14",72568675,"3.2.0","osx","US",22
"2015-05-03","00:00:44",34888,"2.14.1","win","CN",9
"2015-05-03","00:02:14",14616,"3.1.0","src","CN",23
"2015-05-03","00:32:16",14616,"3.1.0","src","CN",23
"2015-05-03","00:36:21",14616,"3.2.0","win","CN",13
"2015-05-03","00:35:37",72568684,"3.2.0","osx","US",24
"2015-05-03","00:40:23",14616,"3.2.0","win","CN",15
"2015-05-03","00:52:49",33440,"3.1.2","src","CN",9
"2015-05-03","00:54:12",64981317,"3.2.0","win","AU",25
"2015-05-03","00:55:41",64981321,"3.2.0","win","MX",26
"2015-05-03","00:56:05",64981317,"3.2.0","win","AU",27
"2015-05-03","00:56:28",14616,"3.1.3","win","CN",28
"2015-05-03","00:56:16",64981320,"3.2.0","win","AU",29
"2015-05-03","00:56:40",14616,"3.1.1","win","CN",23
"2015-05-03","00:59:24",310915,"3.2.0","win","CN",30
"2015-05-03","00:23:11",833136,"3.2.0","win","CN",31
"2015-05-03","00:22:39",64981317,"3.2.0","win","AU",8
"2015-05-03","00:24:24",67698,"3.2.0","win","CN",32
"2015-05-03","00:25:06",72568684,"3.2.0","osx","AU",33
"2015-05-03","00:26:16",72568675,"3.2.0","osx","US",34
"2015-05-03","00:26:27",14616,"3.1.3","win","CN",28
"2015-05-03","00:29:03",4096531,"3.2.0","win","US",35
"2015-05-03","00:26:40",14616,"3.1.1","win","CN",23
"2015-05-03","00:28:57",72568681,"3.2.0","osx","US",36
"2015-05-03","00:30:45",34888,"2.14.1","win","CN",9
"2015-05-03","00:30:44",72568681,"3.2.0","osx","BR",37
"2015-05-03","00:31:46",64981320,"3.2.0","win","AU",8
"2015-05-03","00:32:25",64981317,"3.2.0","win","US",38
"2015-05-03","01:43:11",64981317,"3.2.0","win","AU",39
"2015-05-03","01:44:28",14616,"3.1.3","src","CN",1
"2015-05-03","01:44:19",64981317,"3.2.0","win","GB",40
"2015-05-03","01:46:20",10300163,"3.2.0","win","US",41
"2015-05-03","01:44:51",55963,"3.1.2","src","CN",42
"2015-05-03","01:47:30",46720,"3.1.3","win","CN",43
