"date","time","size","version","os","country","ip_id"
"2015-06-24","13:31:02",221334,"3.2.1","win","AE",1
"2015-06-24","13:32:42",65067800,"3.2.1","win","GB",2
"2015-06-24","13:32:45",65067796,"3.2.1","win","DK",3
"2015-06-24","13:33:08",65067799,"3.2.1","win","ES",4
"2015-06-24","13:33:39",65067795,"3.2.1","win","US",5
"2015-06-24","13:34:20",65067793,"3.2.1","win","AE",1
"2015-06-24","13:35:03",65067796,"3.2.1","win","US",6
"2015-06-24","13:35:24",65067799,"3.2.1","win","US",7
"2015-06-24","13:35:41",65067796,"3.2.1","win","FR",8
"2015-06-24","13:35:26",14616,"3.1.2","src","CN",9
"2015-06-24","13:35:59",46336,"3.2.0","win","VN",10
"2015-06-24","13:36:21",65067796,"3.2.1","win","US",11
"2015-06-24","13:36:34",65067796,"3.2.1","win","US",12
"2015-06-24","13:36:06",71806341,"3.2.1","osx","CN",13
"2015-06-24","13:37:05",65067796,"3.2.1","win","US",14
"2015-06-24","13:37:17",65067796,"3.2.1","win","US",15
"2015-06-24","13:37:54",65067796,"3.2.1","win","US",16
"2015-06-24","13:38:43",6160200,"3.2.1","win","JP",17
"2015-06-24","13:39:21",36692800,"3.2.1","win","IN",18
"2015-06-24","13:39:07",65067794,"3.2.1","win","AR",19
"2015-06-24","13:38:08",65067796,"3.2.1","win","KH",20
"2015-06-24","13:39:45",72469261,"3.2.1","osx","US",21
"2015-06-24","13:39:42",65067795,"3.2.1","win","US",22
"2015-06-24","13:39:44",14616,"3.2.1","win","CN",9
"2015-06-24","13:40:15",65067795,"3.2.1","win","IN",23
"2015-06-24","13:40:22",78192,"3.2.1","win","CN",24
"2015-06-24","13:41:02",28656468,"3.1.2","src","JP",25
"2015-06-24","13:40:20",65067796,"3.2.1","win","US",26
"2015-06-24","08:02:27",14616,"3.1.2","src","CN",27
"2015-06-24","08:02:36",65067800,"3.2.1","win","JP",28
"2015-06-24","08:03:51",14617,"3.2.0","win","CN",29
"2015-06-24","08:04:47",65067799,"3.2.1","win","DE",30
"2015-06-24","08:05:43",14616,"3.2.0","win","VN",10
"2015-06-24","08:06:02",65067796,"3.2.1","win","IL",31
"2015-06-24","08:04:57",17873320,"3.2.1","win","ES",32
"2015-06-24","08:06:09",65067796,"3.2.1","win","NL",33
"2015-06-24","08:06:30",65067796,"3.2.1","win","ES",34
"2015-06-24","08:06:48",65067800,"3.2.1","win","TR",35
"2015-06-24","08:07:47",65067796,"3.2.1","win","FR",36
"2015-06-24","08:08:58",14616,"3.2.1","win","CN",9
"2015-06-24","08:09:41",65067800,"3.2.1","win","RU",37
"2015-06-24","08:10:11",29198391,"3.2.1","src","CN",38
"2015-06-24","08:09:57",14616,"3.1.0","src","CN",39
"2015-06-24","08:10:23",14616,"2.14.1","win","CN",39
"2015-06-24","08:10:48",567940,"3.2.1","win","CN",40
"2015-06-24","08:11:53",65067799,"3.2.1","win","ES",41
"2015-06-24","08:11:24",65067790,"3.2.1","win","GB",42
"2015-06-24","08:12:02",1205960,"3.2.1","win","CN",40
"2015-06-24","08:12:39",1224940,"3.2.1","win","CN",40
"2015-06-24","01:01:30",14616,"3.1.2","src","CN",9
"2015-06-24","01:02:24",65067796,"3.2.1","win","US",43
"2015-06-24","01:02:25",65067791,"3.2.1","win","US",44
"2015-06-24","01:03:14",14616,"3.1.0","src","CN",39
"2015-06-24","01:03:41",14616,"2.14.1","win","CN",39
"2015-06-24","01:04:08",14616,"3.2.0","win","CN",45
"2015-06-24","01:05:19",14616,"3.2.0","win","VN",10
