"date","time","size","version","os","country","ip_id"
"2015-06-09","00:07:45",72568684,"3.2.0","osx","US",1
"2015-06-09","00:07:44",64981311,"3.2.0","win","US",2
"2015-06-09","00:09:21",64981321,"3.2.0","win","US",3
"2015-06-09","00:58:21",46468,"3.1.3","win","CN",4
"2015-06-09","00:58:54",68373,"3.2.0","win","CN",5
"2015-06-09","00:48:44",9973796,"3.2.0","win","US",6
"2015-06-09","00:50:09",64981317,"3.2.0","win","CA",7
"2015-06-09","00:50:54",64981306,"3.2.0","win","HK",8
"2015-06-09","00:51:27",64981320,"3.2.0","win","US",9
"2015-06-09","00:52:30",72568681,"3.2.0","osx","US",10
"2015-06-09","00:52:37",12488389,"3.2.0","win","DO",11
"2015-06-09","00:54:39",64981321,"3.2.0","win","US",12
"2015-06-09","00:19:57",8543568,"3.2.0","win","DO",11
"2015-06-09","00:21:52",64981317,"3.2.0","win","EC",13
"2015-06-09","00:22:35",64981311,"3.2.0","win","JP",14
"2015-06-09","00:23:26",5875984,"3.2.0","win","JP",15
"2015-06-09","00:25:11",70898724,"3.1.3","osx","US",16
"2015-06-09","00:26:56",64981306,"3.2.0","win","US",17
"2015-06-09","00:46:53",14617,"2.14.1","win","CN",18
"2015-06-09","00:47:53",45795,"3.1.3","win","CN",4
"2015-06-09","00:50:24",45019,"3.2.0","win","CN",19
"2015-06-09","00:51:22",531,"3.2.0","win","CN",20
"2015-06-09","00:51:29",46720,"3.1.3","win","CN",4
"2015-06-09","00:52:54",14617,"3.1.2","src","CN",21
"2015-06-09","00:53:04",45260,"3.1.3","win","CN",22
"2015-06-09","00:54:10",7964320,"3.2.0","win","CN",23
"2015-06-09","00:54:10",10537612,"3.2.0","win","CN",23
"2015-06-09","00:54:20",72568681,"3.2.0","osx","JP",24
"2015-06-09","00:54:10",4822748,"3.2.0","win","CN",23
"2015-06-09","00:54:10",4959136,"3.2.0","win","CN",23
"2015-06-09","00:55:37",45794,"3.1.3","win","CN",25
"2015-06-09","00:54:56",46468,"3.1.3","win","CN",4
"2015-06-09","00:15:05",45795,"3.1.3","win","CN",25
"2015-06-09","00:16:50",14616,"2.14.1","win","CN",18
"2015-06-09","00:16:45",46720,"3.2.0","win","CN",26
"2015-06-09","00:18:34",46720,"3.1.3","win","CN",25
"2015-06-09","00:18:47",46720,"3.1.3","win","CN",27
