"date","time","size","version","os","country","ip_id"
"2015-06-23","22:19:09",15355800,"3.2.1","win","CR",1
"2015-06-23","22:20:08",28656468,"3.1.2","src","US",2
"2015-06-23","22:21:10",4520240,"3.2.1","win","CR",3
"2015-06-23","22:21:26",65067796,"3.2.1","win","US",4
"2015-06-23","22:21:48",14446696,"3.2.1","win","JP",5
"2015-06-23","22:21:36",65067791,"3.2.1","win","US",6
"2015-06-23","22:21:04",14616,"3.1.1","win","CN",7
"2015-06-23","22:22:32",65067796,"3.2.1","win","BR",8
"2015-06-23","22:22:27",14616,"3.0.2","win","CN",7
"2015-06-23","22:22:47",65067796,"3.2.1","win","HU",9
"2015-06-23","22:23:32",65067799,"3.2.1","win","US",10
"2015-06-23","22:23:45",65067796,"3.2.1","win","US",11
"2015-06-23","22:23:51",65067799,"3.2.1","win","US",12
"2015-06-23","22:23:52",34889,"3.2.0","win","CN",13
"2015-06-23","22:24:21",14617,"3.2.0","win","CN",14
"2015-06-23","22:23:12",65067796,"3.2.1","win","MY",15
"2015-06-23","22:25:22",65067796,"3.2.1","win","CA",16
"2015-06-23","22:27:57",65067796,"3.2.1","win","US",17
"2015-06-23","22:28:49",28656471,"3.1.2","src","US",2
"2015-06-23","02:22:30",14616,"3.1.2","src","CN",18
"2015-06-23","02:23:38",65067800,"3.2.1","win","US",19
"2015-06-23","02:23:45",65067796,"3.2.1","win","US",20
"2015-06-23","02:26:39",71806341,"3.2.1","osx","PE",21
"2015-06-23","02:26:01",14616,"3.1.0","src","CN",22
"2015-06-23","02:26:52",14616,"3.2.0","win","CN",23
"2015-06-23","02:27:27",14616,"3.2.0","win","CN",13
"2015-06-23","02:27:26",46720,"3.2.0","win","CN",24
"2015-06-23","02:28:48",7422448,"3.2.1","osx","US",25
"2015-06-23","02:28:52",21705520,"3.2.1","osx","US",25
"2015-06-23","02:28:48",29198397,"3.2.1","src","US",26
"2015-06-23","02:30:11",1514385,"3.2.1","osx","US",27
"2015-06-23","02:29:33",14617,"3.0.2","src","CN",22
"2015-06-23","02:30:47",14616,"2.14.1","win","CN",22
"2015-06-23","02:31:47",14616,"3.2.1","win","CN",18
"2015-06-23","02:32:04",65067791,"3.2.1","win","ZA",28
"2015-06-23","19:01:34",14616,"2.14.1","win","CN",22
"2015-06-23","19:02:09",65067796,"3.2.1","win","US",29
"2015-06-23","19:01:59",14616,"3.1.0","src","CN",22
"2015-06-23","19:02:41",521,"3.2.1","src","US",30
"2015-06-23","19:02:52",29198391,"3.2.1","src","US",30
"2015-06-23","19:00:53",14617,"3.1.2","src","CN",18
"2015-06-23","19:03:21",65067799,"3.2.1","win","FI",31
"2015-06-23","19:04:29",65067800,"3.2.1","win","US",32
"2015-06-23","19:05:28",72469261,"3.2.1","osx","ZA",33
"2015-06-23","19:05:35",72469261,"3.2.1","osx","US",34
"2015-06-23","19:05:19",15944069,"2.15.0","osx","US",35
"2015-06-23","19:05:55",65067799,"3.2.1","win","US",36
"2015-06-23","19:06:08",65067799,"3.2.1","win","US",36
