"date","time","size","version","os","country","ip_id"
"2015-06-01","15:48:55",72568681,"3.2.0","osx","US",1
"2015-06-01","15:50:10",28656462,"3.1.2","src","US",2
"2015-06-01","15:55:36",64981316,"3.2.0","win","US",3
"2015-06-01","23:57:02",64981317,"3.2.0","win","US",4
"2015-06-01","18:35:29",45832,"3.2.0","win","CN",5
"2015-06-01","18:35:49",14616,"3.2.0","win","VN",6
"2015-06-01","18:36:23",13308010,"2.2.0","src","PT",7
"2015-06-01","18:36:39",14616,"3.1.0","src","CN",8
"2015-06-01","18:36:39",64981320,"3.2.0","win","DE",9
"2015-06-01","18:36:40",46336,"3.1.0","src","CN",8
"2015-06-01","18:36:51",48193561,"3.0.3","osx","US",10
"2015-06-01","18:37:17",64981317,"3.2.0","win","US",11
"2015-06-01","18:36:17",72568684,"3.2.0","osx","US",12
"2015-06-01","18:36:36",21857,"3.1.0","src","CN",8
"2015-06-01","18:38:04",72568675,"3.2.0","osx","US",10
"2015-06-01","18:38:13",64981317,"3.2.0","win","GB",13
"2015-06-01","18:38:18",64981312,"3.2.0","win","US",14
"2015-06-01","18:38:27",64981317,"3.2.0","win","DE",15
"2015-06-01","18:38:23",6446496,"3.2.0","win","JP",16
"2015-06-01","18:39:01",64981321,"3.2.0","win","US",17
"2015-06-01","18:38:57",64981317,"3.2.0","win","US",18
"2015-06-01","18:38:55",64981317,"3.2.0","win","US",19
"2015-06-01","18:39:20",64981317,"3.2.0","win","DK",20
"2015-06-01","18:39:21",64981317,"3.2.0","win","US",21
"2015-06-01","18:39:35",64981320,"3.2.0","win","IN",22
"2015-06-01","18:40:17",64981317,"3.2.0","win","DE",23
"2015-06-01","18:40:35",72568681,"3.2.0","osx","NO",24
"2015-06-01","18:39:39",14616,"3.2.0","win","CN",25
"2015-06-01","18:41:10",64981317,"3.2.0","win","US",26
"2015-06-01","18:41:21",64981320,"3.2.0","win","US",27
"2015-06-01","18:41:24",64981317,"3.2.0","win","US",28
"2015-06-01","18:41:31",64981321,"3.2.0","win","CA",29
"2015-06-01","18:43:13",72568684,"3.2.0","osx","FI",30
"2015-06-01","18:43:15",64981321,"3.2.0","win","US",31
"2015-06-01","18:43:35",64981321,"3.2.0","win","US",32
"2015-06-01","18:43:47",64981321,"3.2.0","win","IN",33
"2015-06-01","18:44:37",64981321,"3.2.0","win","DE",34
"2015-06-01","18:45:05",66923846,"2.15.1","osx","US",35
"2015-06-01","18:45:50",68970137,"3.0.3","osx","US",10
"2015-06-01","18:46:23",64981317,"3.2.0","win","US",36
"2015-06-01","01:01:24",528044,"3.2.0","win","CN",37
"2015-06-01","01:01:24",390240,"3.2.0","win","CN",38
"2015-06-01","01:01:24",354460,"3.2.0","win","CN",39
"2015-06-01","01:01:25",255068,"3.2.0","win","CN",39
"2015-06-01","01:06:43",77680,"3.2.0","win","CN",40
"2015-06-01","01:06:40",80640,"3.2.0","win","CN",40
"2015-06-01","01:06:43",77681,"3.2.0","win","CN",40
"2015-06-01","01:06:43",77680,"3.2.0","win","CN",40
"2015-06-01","14:18:19",72568675,"3.2.0","osx","US",41
"2015-06-01","14:18:19",14616,"3.1.1","win","CN",8
"2015-06-01","14:18:45",64981320,"3.2.0","win","US",42
"2015-06-01","14:18:07",46720,"3.0.2","src","CN",43
