"date","time","size","version","os","country","ip_id"
"2015-06-11","00:31:26",64981317,"3.2.0","win","CH",1
"2015-06-11","00:34:37",64981320,"3.2.0","win","US",2
"2015-06-11","00:35:25",72568681,"3.2.0","osx","US",3
"2015-06-11","00:35:55",64981317,"3.2.0","win","US",4
"2015-06-11","00:35:42",14616,"3.2.0","win","CN",5
"2015-06-11","00:37:17",72568681,"3.2.0","osx","US",6
"2015-06-11","00:40:47",70080,"3.2.0","win","CN",7
"2015-06-11","00:41:27",14617,"3.1.3","win","CN",8
"2015-06-11","00:00:36",64981321,"3.2.0","win","AU",9
"2015-06-11","00:01:43",14616,"3.1.0","src","CN",10
"2015-06-11","00:02:50",64981317,"3.2.0","win","US",11
"2015-06-11","00:43:39",14616,"3.2.0","win","CN",12
"2015-06-11","00:45:27",14621,"3.2.0","win","CN",13
"2015-06-11","00:48:25",64981321,"3.2.0","win","US",14
"2015-06-11","00:48:06",14616,"3.2.0","win","VN",15
"2015-06-11","00:49:07",58400,"3.2.0","win","CN",16
"2015-06-11","00:49:45",14616,"3.1.1","win","CN",10
"2015-06-11","00:51:13",34888,"3.0.2","win","CN",10
"2015-06-11","00:40:13",938304,"3.2.0","win","BR",17
"2015-06-11","00:06:16",64981321,"3.2.0","win","CA",18
"2015-06-11","00:28:23",72568684,"3.2.0","osx","US",19
"2015-06-11","00:32:33",64981320,"3.2.0","win","US",20
"2015-06-11","00:12:24",64981321,"3.2.0","win","US",21
"2015-06-11","00:12:58",64981317,"3.2.0","win","US",22
"2015-06-11","00:13:00",70560,"3.2.0","win","CN",23
"2015-06-11","00:13:18",64981317,"3.2.0","win","US",24
"2015-06-11","00:14:00",72568684,"3.2.0","osx","US",25
"2015-06-11","00:13:34",14616,"3.1.0","src","CN",26
"2015-06-11","00:13:37",14617,"3.2.0","win","CN",12
"2015-06-11","00:14:06",14617,"3.1.3","win","CZ",27
"2015-06-11","00:14:52",72568681,"3.2.0","osx","US",28
"2015-06-11","00:15:54",64981320,"3.2.0","win","US",24
"2015-06-11","00:16:10",64981317,"3.2.0","win","KR",29
"2015-06-11","00:17:45",8091897,"3.2.0","win","CN",23
"2015-06-11","00:17:53",72568681,"3.2.0","osx","US",30
"2015-06-11","00:18:05",14616,"3.2.0","win","VN",15
"2015-06-11","00:18:47",64981317,"3.2.0","win","US",31
"2015-06-11","00:18:16",14616,"3.1.3","osx","CZ",27
"2015-06-11","00:19:11",72568681,"3.2.0","osx","US",32
"2015-06-11","00:19:03",14616,"3.1.3","win","CN",33
"2015-06-11","00:19:44",14617,"3.1.1","win","CN",10
"2015-06-11","00:19:54",64981317,"3.2.0","win","US",34
"2015-06-11","00:20:23",64981320,"3.2.0","win","US",35
"2015-06-11","00:20:18",14617,"3.1.3","win","CN",36
"2015-06-11","00:20:07",14616,"3.1.3","win","CN",37
"2015-06-11","00:21:11",14616,"3.0.2","win","CN",10
"2015-06-11","00:19:27",64981317,"3.2.0","win","CA",18
"2015-06-11","00:20:42",72568681,"3.2.0","osx","CA",38
"2015-06-11","00:52:31",28656462,"3.1.2","src","CA",39
"2015-06-11","00:53:24",14617,"3.1.2","src","CN",40
"2015-06-11","00:54:09",64981321,"3.2.0","win","VE",41
"2015-06-11","00:54:11",36336,"3.2.0","win","CN",42
"2015-06-11","00:55:11",14617,"3.1.3","win","CN",43
"2015-06-11","00:55:54",14616,"3.1.2","src","CN",44
"2015-06-11","00:56:33",72568681,"3.2.0","osx","US",45
"2015-06-11","00:57:14",64981317,"3.2.0","win","CA",46
"2015-06-11","00:56:31",14616,"3.2.0","win","CN",47
"2015-06-11","00:56:57",14617,"3.1.2","src","CN",48
"2015-06-11","00:58:03",72568681,"3.2.0","osx","AR",49
"2015-06-11","00:58:19",72568684,"3.2.0","osx","US",50
"2015-06-11","00:58:13",64981317,"3.2.0","win","KR",51
"2015-06-11","00:59:13",14616,"3.1.2","src","CN",52
"2015-06-11","00:59:47",14616,"3.0.2","src","CN",52
"2015-06-11","00:59:49",14616,"2.14.1","win","CN",52
"2015-06-11","00:02:20",64981317,"3.2.0","win","PH",53
"2015-06-11","00:04:48",64981317,"3.2.0","win","NL",54
"2015-06-11","00:07:03",64981317,"3.2.0","win","US",55
"2015-06-11","00:07:51",14616,"3.1.3","win","CN",33
"2015-06-11","00:09:01",72568682,"3.2.0","osx","US",56
"2015-06-11","00:09:45",64981317,"3.2.0","win","US",57
"2015-06-11","00:10:05",72568681,"3.2.0","osx","US",58
"2015-06-11","00:10:41",14616,"3.1.1","win","CN",59
"2015-06-11","00:10:56",14616,"3.1.3","win","CN",8
"2015-06-11","00:11:31",64981321,"3.2.0","win","US",21
"2015-06-11","00:53:39",64981321,"3.2.0","win","BR",17
"2015-06-11","00:59:53",72568681,"3.2.0","osx","US",60
"2015-06-11","00:23:10",64981320,"3.2.0","win","SG",61
"2015-06-11","00:23:47",72568685,"3.2.0","osx","US",62
"2015-06-11","00:23:53",60587,"3.1.3","win","CN",63
"2015-06-11","00:23:47",72568685,"3.2.0","osx","US",62
