"date","time","size","version","os","country","ip_id"
"2015-06-17","15:33:26",14616,"2.14.1","win","CN",1
"2015-06-17","15:33:55",46206,"3.1.2","src","CN",2
"2015-06-17","15:34:03",72568675,"3.2.0","osx","CN",3
"2015-06-17","15:33:59",64981311,"3.2.0","win","GB",4
"2015-06-17","15:34:20",34888,"3.2.0","win","CN",5
"2015-06-17","15:36:44",64981321,"3.2.0","win","US",6
"2015-06-17","15:36:56",64981317,"3.2.0","win","DE",7
"2015-06-17","15:37:41",64981321,"3.2.0","win","CR",8
"2015-06-17","15:37:55",64981317,"3.2.0","win","US",9
"2015-06-17","15:38:00",64981317,"3.2.0","win","US",10
"2015-06-17","15:38:04",64981312,"3.2.0","win","US",11
"2015-06-17","15:39:34",64981317,"3.2.0","win","US",12
"2015-06-17","15:40:41",28656462,"3.1.2","src","US",13
"2015-06-17","15:41:04",64981312,"3.2.0","win","US",14
"2015-06-17","15:41:18",64981319,"3.2.0","win","CH",15
"2015-06-17","15:41:23",28607090,"3.1.1","src","US",13
"2015-06-17","15:41:43",64981317,"3.2.0","win","ES",16
"2015-06-17","15:41:38",64981317,"3.2.0","win","US",17
"2015-06-17","15:41:53",29125454,"3.2.0","src","US",18
"2015-06-17","15:41:44",2558737,"3.2.0","src","US",19
"2015-06-17","15:42:33",45832,"3.2.0","win","CN",20
"2015-06-17","15:42:28",64981317,"3.2.0","win","HR",21
"2015-06-17","15:42:04",72568685,"3.2.0","osx","US",22
"2015-06-17","15:42:51",25364701,"3.0.2","src","DE",7
"2015-06-17","15:43:20",57006,"3.1.3","win","CN",23
"2015-06-17","12:18:19",14616,"2.14.1","win","CN",1
"2015-06-17","12:23:07",64981317,"3.2.0","win","ES",24
"2015-06-17","12:23:30",64981320,"3.2.0","win","PL",25
"2015-06-17","12:23:57",64981320,"3.2.0","win","ZA",26
"2015-06-17","12:24:46",64981317,"3.2.0","win","RU",27
"2015-06-17","12:25:23",72568681,"3.2.0","osx","TR",28
"2015-06-17","12:25:28",57097906,"3.1.3","win","AE",29
"2015-06-17","12:25:31",46720,"3.1.3","win","CN",30
"2015-06-17","12:25:40",64981320,"3.2.0","win","PL",31
"2015-06-17","12:25:53",64981311,"3.2.0","win","US",32
"2015-06-17","12:25:59",29096,"3.1.3","win","CN",33
"2015-06-17","12:26:21",64981315,"3.2.0","win","JP",34
"2015-06-17","12:27:13",44850776,"3.2.0","win","CH",15
"2015-06-17","12:26:42",14616,"3.2.0","win","VN",35
"2015-06-17","12:27:20",5749803,"3.2.0","win","JP",36
"2015-06-17","12:28:25",64981317,"3.2.0","win","RU",37
"2015-06-17","12:28:41",25482579,"3.0.0","src","DK",38
"2015-06-17","12:29:50",28656462,"3.1.2","src","DK",39
"2015-06-17","12:28:26",14616,"3.0.2","win","CN",40
"2015-06-17","12:30:11",46720,"3.1.3","win","CN",30
"2015-06-17","12:30:30",78400,"3.2.0","win","CN",41
"2015-06-17","12:30:42",46720,"3.1.3","win","CN",33
"2015-06-17","12:31:34",46720,"3.1.3","win","CN",42
"2015-06-17","12:31:54",64981312,"3.2.0","win","IN",43
"2015-06-17","20:35:19",11327340,"3.2.0","win","HU",44
"2015-06-17","20:35:29",72568681,"3.2.0","osx","MX",45
"2015-06-17","20:35:55",11892424,"3.2.0","win","US",46
"2015-06-17","20:35:52",29125448,"3.2.0","src","HK",47
"2015-06-17","20:36:10",64981317,"3.2.0","win","PL",48
"2015-06-17","20:36:40",64981319,"3.2.0","win","HU",44
"2015-06-17","20:37:03",44765696,"3.2.0","win","MA",49
"2015-06-17","20:38:54",71677027,"3.1.3","osx","US",50
"2015-06-17","20:39:55",4213621,"3.2.0","win","CN",51
"2015-06-17","20:40:14",16368497,"3.2.0","win","FR",52
"2015-06-17","20:39:55",3574268,"3.2.0","win","CN",51
"2015-06-17","20:39:55",4546268,"3.2.0","win","CN",51
"2015-06-17","20:39:55",4485772,"3.2.0","win","CN",51
"2015-06-17","20:40:31",64981321,"3.2.0","win","DE",53
"2015-06-17","20:41:23",64981317,"3.2.0","win","US",54
"2015-06-17","20:41:25",64981317,"3.2.0","win","US",55
"2015-06-17","20:41:32",64981317,"3.2.0","win","MX",56
"2015-06-17","20:41:49",64981319,"3.2.0","win","US",54
"2015-06-17","20:42:08",64981319,"3.2.0","win","US",54
"2015-06-17","20:42:06",28656462,"3.1.2","src","AU",57
"2015-06-17","20:42:55",14616,"3.2.0","win","CN",20
"2015-06-17","20:43:25",5608260,"3.2.0","osx","HK",58
"2015-06-17","02:29:02",64981317,"3.2.0","win","CA",59
"2015-06-17","02:28:56",67160,"3.2.0","win","CN",60
"2015-06-17","02:27:55",14616,"3.1.3","win","CN",33
"2015-06-17","02:29:47",64981317,"3.2.0","win","US",61
"2015-06-17","02:30:12",945592,"latest","osx","US",62
"2015-06-17","02:32:41",14617,"3.2.0","win","CN",5
"2015-06-17","02:33:39",64981317,"3.2.0","win","JP",63
"2015-06-17","02:35:16",14617,"3.2.0","win","CN",64
"2015-06-17","02:35:36",64981320,"3.2.0","win","CN",65
"2015-06-17","02:35:38",78606,"3.2.0","win","CN",66
"2015-06-17","02:36:02",45018,"3.2.0","win","CN",20
"2015-06-17","02:37:36",14616,"3.2.0","win","CN",67
"2015-06-17","02:37:51",64981321,"3.2.0","win","TW",68
"2015-06-17","18:25:05",46336,"3.1.3","win","CN",69
"2015-06-17","18:25:09",14616,"3.0.2","src","CN",1
"2015-06-17","18:27:04",14616,"3.2.0","win","VN",35
"2015-06-17","18:27:30",64981317,"3.2.0","win","US",70
"2015-06-17","18:28:21",3320724,"3.2.0","win","DE",71
"2015-06-17","18:28:49",3145560,"3.2.0","win","US",72
"2015-06-17","18:29:31",64981321,"3.2.0","win","US",73
"2015-06-17","18:30:39",64981321,"3.2.0","win","US",74
"2015-06-17","18:30:33",64981321,"3.2.0","win","US",75
"2015-06-17","18:32:09",64981320,"3.2.0","win","NL",76
"2015-06-17","18:33:13",64981320,"3.2.0","win","DE",71
"2015-06-17","23:11:55",64981320,"3.2.0","win","ES",77
"2015-06-17","23:12:21",14616,"2.14.1","win","CN",1
"2015-06-17","23:12:46",64981321,"3.2.0","win","US",78
"2015-06-17","23:13:04",14616,"3.2.0","win","CN",20
"2015-06-17","23:14:31",72568675,"3.2.0","osx","US",79
"2015-06-17","23:14:04",72568681,"3.2.0","osx","US",80
"2015-06-17","23:15:12",72568681,"3.2.0","osx","US",81
"2015-06-17","23:15:54",34889,"3.1.2","src","CN",82
"2015-06-17","23:16:14",64981317,"3.2.0","win","US",83
"2015-06-17","23:18:05",64981317,"3.2.0","win","JP",84
"2015-06-17","23:18:06",72568675,"3.2.0","osx","BR",85
"2015-06-17","23:19:00",64981317,"3.2.0","win","CO",86
"2015-06-17","23:19:19",64981312,"3.2.0","win","US",87
"2015-06-17","23:19:22",8066808,"3.2.0","win","JP",88
"2015-06-17","23:21:05",64981317,"3.2.0","win","CH",89
"2015-06-17","23:21:17",14616,"3.0.2","win","CN",40
"2015-06-17","23:21:17",64981317,"3.2.0","win","US",90
"2015-06-17","01:09:04",14616,"3.1.2","src","CN",1
"2015-06-17","01:10:00",14616,"3.0.2","src","CN",1
"2015-06-17","01:10:34",64981317,"3.2.0","win","BR",91
"2015-06-17","01:10:20",14616,"2.14.1","win","CN",1
"2015-06-17","01:10:54",64981317,"3.2.0","win","IN",92
"2015-06-17","01:11:46",5593046,"3.2.0","win","CA",93
"2015-06-17","01:11:35",14616,"3.1.3","win","CN",69
"2015-06-17","01:11:45",28607085,"3.1.1","src","US",94
"2015-06-17","01:12:00",14616,"3.1.2","src","CN",82
"2015-06-17","01:12:03",14616,"3.1.3","win","CN",30
"2015-06-17","01:13:11",14616,"3.2.0","win","CN",95
"2015-06-17","01:13:39",64981317,"3.2.0","win","CO",96
"2015-06-17","01:13:34",14616,"3.1.3","win","CN",33
"2015-06-17","01:14:06",64981317,"3.2.0","win","IN",97
"2015-06-17","01:14:04",13169,"3.1.2","src","CN",98
"2015-06-17","01:14:50",64981320,"3.2.0","win","US",99
"2015-06-17","01:15:29",5096292,"3.1.3","osx","US",100
"2015-06-17","01:16:01",64981321,"3.2.0","win","US",101
"2015-06-17","01:16:13",14616,"3.1.3","win","CN",102
"2015-06-17","01:16:09",65302,"3.2.0","win","CN",103
"2015-06-17","01:16:29",53211930,"3.2.0","win","US",104
"2015-06-17","01:16:36",45785,"3.1.3","win","CN",42
"2015-06-17","01:17:31",88320,"3.2.0","win","CN",105
"2015-06-17","01:18:10",14616,"3.1.3","win","CN",33
"2015-06-17","01:19:18",14616,"3.1.1","win","CN",40
"2015-06-17","01:19:24",14617,"3.0.2","win","CN",40
"2015-06-17","17:57:55",64981320,"3.2.0","win","RU",106
"2015-06-17","07:30:33",14616,"3.1.3","win","CN",102
"2015-06-17","07:30:45",64981320,"3.2.0","win","PL",107
"2015-06-17","07:31:17",64981317,"3.2.0","win","NG",108
"2015-06-17","07:32:44",17089736,"3.2.0","win","US",109
"2015-06-17","07:32:14",20605494,"3.2.0","win","US",110
"2015-06-17","07:32:49",64981320,"3.2.0","win","NL",111
"2015-06-17","07:32:38",64981317,"3.2.0","win","NZ",112
"2015-06-17","07:33:16",64981317,"3.2.0","win","MY",113
"2015-06-17","07:33:27",64981319,"3.2.0","win","MY",113
"2015-06-17","07:35:18",72568675,"3.2.0","osx","NL",114
"2015-06-17","07:35:12",14617,"3.1.3","win","CN",102
"2015-06-17","07:35:45",46468,"3.2.0","src","CN",115
"2015-06-17","07:35:45",29125448,"3.2.0","src","ES",116
"2015-06-17","07:36:33",64981320,"3.2.0","win","RU",117
"2015-06-17","07:36:37",64981316,"3.2.0","win","DE",118
"2015-06-17","07:37:17",45794,"3.2.0","win","CN",119
"2015-06-17","07:37:58",64981317,"3.2.0","win","CN",120
"2015-06-17","07:37:58",64981320,"3.2.0","win","NL",111
"2015-06-17","07:38:01",72568675,"3.2.0","osx","NL",121
"2015-06-17","19:08:04",64981317,"3.2.0","win","US",122
"2015-06-17","19:07:41",46720,"3.2.0","win","CN",64
"2015-06-17","19:09:03",64981321,"3.2.0","win","IN",123
"2015-06-17","19:10:13",64981321,"3.2.0","win","PL",124
"2015-06-17","19:10:25",64981315,"3.2.0","win","US",125
"2015-06-17","19:10:35",72568681,"3.2.0","osx","DK",126
"2015-06-17","19:10:10",33441,"3.1.2","src","CN",127
"2015-06-17","19:11:37",72568681,"3.2.0","osx","US",128
"2015-06-17","19:11:57",55496,"2.14.1","win","CN",1
"2015-06-17","19:12:47",14616,"3.2.0","win","CN",20
"2015-06-17","19:13:20",64981317,"3.2.0","win","CH",129
"2015-06-17","19:13:06",64981317,"3.2.0","win","US",130
"2015-06-17","19:14:03",33440,"3.0.2","win","CN",40
"2015-06-17","19:14:50",71677023,"3.1.3","osx","CA",131
"2015-06-17","19:15:31",71677025,"3.1.3","osx","CA",131
"2015-06-17","19:15:22",72568681,"3.2.0","osx","US",132
"2015-06-17","19:14:55",71677024,"3.1.3","osx","CA",131
"2015-06-17","19:15:04",72568681,"3.2.0","osx","US",133
"2015-06-17","19:15:33",71677025,"3.1.3","osx","CA",131
"2015-06-17","19:15:55",45260,"3.2.0","src","CN",134
"2015-06-17","19:15:51",64981321,"3.2.0","win","BE",135
"2015-06-17","19:01:24",64981317,"3.2.0","win","SA",136
"2015-06-17","19:01:26",64981320,"3.2.0","win","DE",137
"2015-06-17","19:00:58",47784,"3.1.3","win","CN",69
"2015-06-17","19:03:01",64981321,"3.2.0","win","US",138
"2015-06-17","19:03:57",64981321,"3.2.0","win","US",139
"2015-06-17","19:05:13",64981320,"3.2.0","win","MX",140
"2015-06-17","19:05:44",8450480,"3.2.0","win","CA",141
"2015-06-17","19:05:44",64981317,"3.2.0","win","ES",142
"2015-06-17","06:38:24",78192,"3.2.0","win","CN",143
"2015-06-17","06:38:55",16932600,"3.2.0","win","US",144
"2015-06-17","06:39:07",14616,"3.1.3","win","CN",102
"2015-06-17","06:38:57",64981320,"3.2.0","win","ES",145
"2015-06-17","06:38:51",215280,"3.2.0","win","US",144
"2015-06-17","06:40:21",28656468,"3.1.2","src","AP",146
"2015-06-17","06:40:34",64981317,"3.2.0","win","NO",147
"2015-06-17","06:40:52",14616,"3.1.2","src","CN",1
"2015-06-17","06:41:07",64981316,"3.2.0","win","SE",148
"2015-06-17","06:41:01",64981321,"3.2.0","win","CN",149
"2015-06-17","06:41:20",64981321,"3.2.0","win","GT",150
"2015-06-17","06:41:44",45018,"3.2.0","win","CN",20
"2015-06-17","06:41:53",29097,"3.1.3","win","CN",69
"2015-06-17","06:42:00",72568681,"3.2.0","osx","AU",151
"2015-06-17","06:42:52",64981317,"3.2.0","win","NL",152
"2015-06-17","06:42:27",12737400,"3.2.0","win","CN",153
"2015-06-17","06:43:15",14616,"3.0.2","src","CN",1
"2015-06-17","06:43:19",45025,"2.14.1","win","CN",1
"2015-06-17","06:43:54",25248552,"3.2.0","win","FR",154
"2015-06-17","06:46:24",45794,"3.2.0","win","CN",95
"2015-06-17","06:46:22",14617,"3.1.2","src","CN",98
"2015-06-17","06:48:11",14617,"2.14.1","win","CN",155
"2015-06-17","06:47:53",5038135,"3.2.0","win","DE",156
"2015-06-17","15:53:36",45038,"3.0.2","src","CN",1
"2015-06-17","15:54:00",46336,"3.1.3","win","CN",69
"2015-06-17","15:39:20",64981312,"3.2.0","win","FI",157
"2015-06-17","15:55:44",72568684,"3.2.0","osx","US",158
"2015-06-17","15:56:55",14616,"3.2.0","win","VN",35
"2015-06-17","15:57:15",64981317,"3.2.0","win","US",159
"2015-06-17","15:57:27",72568681,"3.2.0","osx","US",50
"2015-06-17","15:57:59",64981312,"3.2.0","win","NL",160
"2015-06-17","15:58:25",64981317,"3.2.0","win","CL",161
"2015-06-17","15:58:39",64981316,"3.2.0","win","US",14
"2015-06-17","15:58:38",271560,"3.2.0","win","ES",162
"2015-06-17","15:58:54",89598,"3.2.0","win","ES",162
"2015-06-17","15:58:44",64981312,"3.2.0","win","CN",163
"2015-06-17","15:58:37",2844367,"3.2.0","osx","US",164
"2015-06-17","15:59:53",29125448,"3.2.0","src","US",165
"2015-06-17","15:49:18",64981320,"3.2.0","win","SE",166
"2015-06-17","17:49:19",1690128,"3.2.0","win","RU",167
"2015-06-17","17:51:54",64981318,"3.2.0","win","BY",168
"2015-06-17","01:40:02",14616,"3.0.2","src","CN",1
"2015-06-17","01:40:16",64981312,"3.2.0","win","KR",169
"2015-06-17","01:41:36",39233,"3.1.3","win","CN",69
"2015-06-17","01:42:27",64981316,"3.2.0","win","CA",170
"2015-06-17","01:43:13",14617,"3.2.0","win","CN",95
"2015-06-17","01:44:04",530,"3.2.0","src","US",171
"2015-06-17","01:43:52",14617,"3.1.3","win","CN",102
"2015-06-17","01:44:04",14617,"3.2.0","win","CN",172
"2015-06-17","01:44:18",14617,"3.1.3","win","CN",42
"2015-06-17","01:45:30",2108160,"3.2.0","win","CN",173
"2015-06-17","01:45:30",2494620,"3.2.0","win","CN",173
"2015-06-17","01:45:50",64981320,"3.2.0","win","CN",174
"2015-06-17","01:45:30",2149920,"3.2.0","win","CN",173
"2015-06-17","01:46:43",14617,"3.1.3","win","CN",30
"2015-06-17","01:47:53",14616,"3.1.3","win","CN",175
"2015-06-17","01:48:56",14616,"3.1.3","win","CN",42
"2015-06-17","01:49:25",45412,"3.0.2","win","CN",40
"2015-06-17","01:49:48",72568675,"3.2.0","osx","US",176
"2015-06-17","01:49:21",14617,"3.1.1","win","CN",40
"2015-06-17","01:50:08",14617,"3.1.3","win","CN",177
"2015-06-17","01:50:43",531,"3.2.0","src","US",171
"2015-06-17","03:37:44",14617,"3.2.0","win","CN",67
"2015-06-17","03:39:10",14616,"3.1.2","src","CN",1
"2015-06-17","03:39:53",72568681,"3.2.0","osx","CN",178
"2015-06-17","03:40:07",14617,"3.0.2","src","CN",1
"2015-06-17","03:40:30",39233,"2.14.1","win","CN",1
"2015-06-17","03:40:16",64981317,"3.2.0","win","GB",4
"2015-06-17","03:41:05",13169,"3.2.0","win","CN",179
"2015-06-17","03:41:41",14616,"3.1.3","win","CN",69
"2015-06-17","03:42:21",14616,"3.2.0","win","CN",67
"2015-06-17","03:43:05",65048481,"3.2.1rc","win","CN",180
"2015-06-17","03:43:14",530,"devel","win","CN",180
"2015-06-17","03:43:50",64981317,"3.2.0","win","MY",181
"2015-06-17","03:44:30",64981317,"3.2.0","win","JP",182
"2015-06-17","03:46:13",64981321,"3.2.0","win","CA",183
"2015-06-17","03:46:11",14616,"3.2.0","win","CN",95
"2015-06-17","03:45:43",64981317,"3.2.0","win","RU",184
"2015-06-17","03:46:14",46720,"3.2.0","win","CN",95
"2015-06-17","03:46:33",64981321,"3.2.0","win","IN",185
"2015-06-17","03:47:11",64981317,"3.2.0","win","JP",186
"2015-06-17","02:10:03",64981306,"3.2.0","win","US",187
"2015-06-17","02:10:02",14616,"3.0.2","src","CN",1
"2015-06-17","02:10:49",72568681,"3.2.0","osx","US",188
"2015-06-17","02:10:26",14616,"2.14.1","win","CN",1
"2015-06-17","02:11:38",14616,"3.1.3","win","CN",69
"2015-06-17","02:11:54",527,"3.2.0","src","US",171
"2015-06-17","02:12:56",72568681,"3.2.0","osx","CA",189
"2015-06-17","02:14:01",22790072,"3.1.3","osx","US",190
"2015-06-17","02:13:44",190080,"3.2.0","win","CN",65
"2015-06-17","02:14:12",64981315,"3.2.0","win","US",187
"2015-06-17","02:14:06",10273,"3.1.3","win","CN",102
"2015-06-17","02:14:37",71677017,"3.1.3","osx","US",190
"2015-06-17","02:15:35",64981317,"3.2.0","win","TW",191
"2015-06-17","02:16:14",12017093,"3.1.3","osx","US",190
"2015-06-17","02:15:48",71540,"3.2.0","win","CN",192
"2015-06-17","02:16:03",14616,"3.2.0","win","CN",95
