"date","time","size","version","os","country","ip_id"
"2015-06-27","15:42:03",14616,"3.2.1","win","CN",1
"2015-06-27","15:42:46",20708972,"3.2.1","win","US",2
"2015-06-27","15:43:41",65067796,"3.2.1","win","FR",3
"2015-06-27","15:45:53",65067796,"3.2.1","win","US",4
"2015-06-27","15:46:11",65067796,"3.2.1","win","RU",5
"2015-06-27","15:45:02",14617,"3.0.2","win","CN",6
"2015-06-27","15:47:43",65067795,"3.2.1","win","CN",7
"2015-06-27","15:47:42",65067796,"3.2.1","win","GB",8
"2015-06-27","15:47:58",29198401,"3.2.1","src","HK",9
"2015-06-27","18:00:23",65067796,"3.2.1","win","US",10
"2015-06-27","18:00:35",65067796,"3.2.1","win","GR",11
"2015-06-27","18:01:43",1040664,"3.2.1","win","IN",12
"2015-06-27","18:01:30",79640,"3.2.1","osx","CL",13
"2015-06-27","18:02:42",72469264,"3.2.1","osx","US",14
"2015-06-27","18:03:48",14616,"3.1.1","win","CN",6
"2015-06-27","18:03:43",315240,"3.2.1","win","IN",12
"2015-06-27","18:03:23",14616,"3.2.0","src","CN",15
"2015-06-27","18:03:07",10273,"3.1.2","src","CN",1
"2015-06-27","18:05:31",72469261,"3.2.1","osx","IT",16
"2015-06-27","18:05:43",601884,"3.2.1","win","IN",12
"2015-06-27","18:05:33",72469261,"3.2.1","osx","MY",17
"2015-06-27","18:06:39",14616,"3.2.0","win","CN",18
"2015-06-27","18:07:38",34752380,"3.2.1","win","HK",19
"2015-06-27","18:07:43",911640,"3.2.1","win","IN",12
"2015-06-27","18:07:10",14616,"3.2.0","win","CN",20
"2015-06-27","18:07:12",14616,"3.2.0","win","CN",20
"2015-06-27","18:08:53",65067796,"3.2.1","win","DE",21
"2015-06-27","18:09:35",65067799,"3.2.1","win","US",22
"2015-06-27","18:10:07",65067791,"3.2.1","win","SE",23
"2015-06-27","18:10:19",65067796,"3.2.1","win","US",24
"2015-06-27","07:37:23",65067800,"3.2.1","win","CN",25
"2015-06-27","07:38:27",14616,"3.0.2","src","CN",26
"2015-06-27","07:39:26",77916,"3.2.1","win","CN",27
"2015-06-27","07:38:10",14616,"3.0.2","src","CN",28
"2015-06-27","07:39:31",78840,"3.2.1","win","CN",27
"2015-06-27","07:39:48",14616,"3.2.0","win","VN",29
"2015-06-27","07:38:52",14617,"2.14.1","win","CN",26
"2015-06-27","07:39:23",14616,"3.1.0","src","CN",26
"2015-06-27","07:41:38",6127740,"3.2.0","win","CN",30
"2015-06-27","07:41:39",5535900,"3.2.0","win","CN",30
"2015-06-27","07:41:38",4239908,"3.2.0","win","CN",30
"2015-06-27","07:41:38",3483360,"3.2.0","win","CN",30
"2015-06-27","07:43:02",14617,"3.1.2","src","CN",31
"2015-06-27","07:43:41",72469261,"3.2.1","osx","SE",32
"2015-06-27","07:44:05",72469261,"3.2.1","osx","GB",33
"2015-06-27","07:44:20",72469261,"3.2.1","osx","US",34
"2015-06-27","07:43:57",14616,"3.0.2","win","CN",6
"2015-06-27","01:39:25",14616,"3.2.0","win","VN",29
"2015-06-27","01:41:26",14616,"3.1.2","src","CN",35
"2015-06-27","01:42:33",14616,"3.0.2","win","CN",6
"2015-06-27","01:44:25",65067795,"3.2.1","win","CN",36
"2015-06-27","01:44:23",71806341,"3.2.1","osx","US",37
"2015-06-27","01:44:40",65067796,"3.2.1","win","NZ",38
"2015-06-27","01:47:12",5916441,"3.2.1","src","US",39
"2015-06-27","01:47:02",65067796,"3.2.1","win","US",40
"2015-06-27","01:48:24",65067796,"3.2.1","win","US",41
"2015-06-27","01:48:33",72469261,"3.2.1","osx","CN",42
"2015-06-27","01:49:10",14616,"3.2.0","win","CN",20
"2015-06-27","06:15:20",1240379,"3.2.1","win","CN",43
